ICES rectangle,country,annex,regulated area,regulated gear,specon,vessel length,year,Effective Effort
37F3,DEU,IIA,3B2,TR1,NONE,O15M,2006,20
37F4,DEU,IIA,3B2,TR1,NONE,O15M,2006,14
37F5,DEU,IIA,3B2,TR1,NONE,O15M,2006,186
37F6,DEU,IIA,3B2,TR1,NONE,O15M,2006,166
37F7,DEU,IIA,3B2,TR1,NONE,O15M,2006,4
38F3,DEU,IIA,3B2,TR1,NONE,O15M,2006,80
38F4,DEU,IIA,3B2,TR1,NONE,O15M,2006,32
38F5,DEU,IIA,3B2,TR1,NONE,O15M,2006,130
38F6,DEU,IIA,3B2,TR1,NONE,O15M,2006,51
38F7,DEU,IIA,3B2,TR1,NONE,O15M,2006,5
39F4,DEU,IIA,3B2,TR1,NONE,O15M,2006,24
39F5,DEU,IIA,3B2,TR1,NONE,O15M,2006,104
40F5,DEU,IIA,3B2,TR1,NONE,O15M,2006,92
41F6,DEU,IIA,3B2,TR1,NONE,O15M,2006,150
42F6,DEU,IIA,3B2,TR1,NONE,O15M,2006,180
42F7,DEU,IIA,3B2,TR1,NONE,O15M,2006,983
43F5,DEU,IIA,3B2,TR1,NONE,O15M,2006,21
43F6,DEU,IIA,3B2,TR1,NONE,O15M,2006,227
43F7,DEU,IIA,3B2,TR1,NONE,O15M,2006,896
43F8,DEU,IIA,3B2,TR1,NONE,O15M,2006,203
44F5,DEU,IIA,3B2,TR1,NONE,O15M,2006,423
44F6,DEU,IIA,3B2,TR1,NONE,O15M,2006,1573
44F7,DEU,IIA,3B2,TR1,NONE,O15M,2006,119
45F3,DEU,IIA,3B2,TR1,NONE,O15M,2006,61
45F4,DEU,IIA,3B2,TR1,NONE,O15M,2006,347
45F5,DEU,IIA,3B2,TR1,NONE,O15M,2006,19
46F3,DEU,IIA,3B2,TR1,NONE,O15M,2006,191
47F3,DEU,IIA,3B2,TR1,NONE,O15M,2006,2
48F3,DEU,IIA,3B2,TR1,NONE,O15M,2006,63
49E6,DEU,IIA,3B2,TR1,NONE,O15M,2006,4
49F3,DEU,IIA,3B2,TR1,NONE,O15M,2006,106
50E7,DEU,IIA,3B2,TR1,NONE,O15M,2006,29
50E8,DEU,IIA,3B2,TR1,NONE,O15M,2006,5
50F2,DEU,IIA,3B2,TR1,NONE,O15M,2006,88
50F3,DEU,IIA,3B2,TR1,NONE,O15M,2006,25
51E7,DEU,IIA,3B2,TR1,NONE,O15M,2006,4
51E8,DEU,IIA,3B2,TR1,NONE,O15M,2006,33
51E9,DEU,IIA,3B2,TR1,NONE,O15M,2006,6
51F0,DEU,IIA,3B2,TR1,NONE,O15M,2006,6
51F1,DEU,IIA,3B2,TR1,NONE,O15M,2006,5
52E9,DEU,IIA,3B2,TR1,NONE,O15M,2006,138
52F0,DEU,IIA,3B2,TR1,NONE,O15M,2006,92
52F1,DEU,IIA,3B2,TR1,NONE,O15M,2006,28
53F0,DEU,IIA,3B2,TR1,NONE,O15M,2006,13
36F4,DEU,IIA,3B2,TR1,NONE,O15M,2006,15
36F5,DEU,IIA,3B2,TR1,NONE,O15M,2006,7
36F7,DEU,IIA,3B2,TR1,NONE,O15M,2006,5
37F5,DEU,IIA,3B2,TR1,NONE,O15M,2006,26
37F6,DEU,IIA,3B2,TR1,NONE,O15M,2006,92
37F7,DEU,IIA,3B2,TR1,NONE,O15M,2006,16
37F8,DEU,IIA,3B2,TR1,NONE,O15M,2006,10
38F3,DEU,IIA,3B2,TR1,NONE,O15M,2006,98
38F4,DEU,IIA,3B2,TR1,NONE,O15M,2006,95
38F5,DEU,IIA,3B2,TR1,NONE,O15M,2006,243
38F6,DEU,IIA,3B2,TR1,NONE,O15M,2006,69
38F7,DEU,IIA,3B2,TR1,NONE,O15M,2006,15
39F3,DEU,IIA,3B2,TR1,NONE,O15M,2006,371
39F4,DEU,IIA,3B2,TR1,NONE,O15M,2006,286
39F5,DEU,IIA,3B2,TR1,NONE,O15M,2006,144
39F7,DEU,IIA,3B2,TR1,NONE,O15M,2006,70
40F3,DEU,IIA,3B2,TR1,NONE,O15M,2006,237
40F4,DEU,IIA,3B2,TR1,NONE,O15M,2006,378
40F5,DEU,IIA,3B2,TR1,NONE,O15M,2006,52
40F7,DEU,IIA,3B2,TR1,NONE,O15M,2006,48
41F2,DEU,IIA,3B2,TR1,NONE,O15M,2006,32
41F3,DEU,IIA,3B2,TR1,NONE,O15M,2006,40
41F4,DEU,IIA,3B2,TR1,NONE,O15M,2006,270
41F6,DEU,IIA,3B2,TR1,NONE,O15M,2006,4
41F7,DEU,IIA,3B2,TR1,NONE,O15M,2006,36
49E6,DEU,IIA,3B2,TR1,NONE,O15M,2006,4
50E6,DEU,IIA,3B2,TR1,NONE,O15M,2006,7
50E7,DEU,IIA,3B2,TR1,NONE,O15M,2006,326
50E8,DEU,IIA,3B2,TR1,NONE,O15M,2006,6
51E7,DEU,IIA,3B2,TR1,NONE,O15M,2006,24
51E8,DEU,IIA,3B2,TR1,NONE,O15M,2006,158
51E9,DEU,IIA,3B2,TR1,NONE,O15M,2006,6
52E8,DEU,IIA,3B2,TR1,NONE,O15M,2006,26
52E9,DEU,IIA,3B2,TR1,NONE,O15M,2006,106
52F0,DEU,IIA,3B2,TR1,NONE,O15M,2006,79
52F1,DEU,IIA,3B2,TR1,NONE,O15M,2006,61
33F4,DEU,IIA,3B2,TR2,NONE,O15M,2006,34
34F3,DEU,IIA,3B2,TR2,NONE,O15M,2006,230
34F4,DEU,IIA,3B2,TR2,NONE,O15M,2006,14
35F2,DEU,IIA,3B2,TR2,NONE,O15M,2006,10
35F3,DEU,IIA,3B2,TR2,NONE,O15M,2006,14
35F4,DEU,IIA,3B2,TR2,NONE,O15M,2006,35
36F2,DEU,IIA,3B2,TR2,NONE,O15M,2006,322
36F3,DEU,IIA,3B2,TR2,NONE,O15M,2006,800
36F4,DEU,IIA,3B2,TR2,NONE,O15M,2006,207
36F5,DEU,IIA,3B2,TR2,NONE,O15M,2006,57
36F6,DEU,IIA,3B2,TR2,NONE,O15M,2006,32
36F7,DEU,IIA,3B2,TR2,NONE,O15M,2006,10
37F2,DEU,IIA,3B2,TR2,NONE,O15M,2006,555
37F3,DEU,IIA,3B2,TR2,NONE,O15M,2006,55
37F4,DEU,IIA,3B2,TR2,NONE,O15M,2006,439
37F5,DEU,IIA,3B2,TR2,NONE,O15M,2006,104
37F6,DEU,IIA,3B2,TR2,NONE,O15M,2006,330
37F7,DEU,IIA,3B2,TR2,NONE,O15M,2006,176
38F1,DEU,IIA,3B2,TR2,NONE,O15M,2006,96
38F3,DEU,IIA,3B2,TR2,NONE,O15M,2006,187
38F4,DEU,IIA,3B2,TR2,NONE,O15M,2006,153
38F5,DEU,IIA,3B2,TR2,NONE,O15M,2006,287
38F6,DEU,IIA,3B2,TR2,NONE,O15M,2006,77
38F7,DEU,IIA,3B2,TR2,NONE,O15M,2006,19
39F5,DEU,IIA,3B2,TR2,NONE,O15M,2006,459
39F6,DEU,IIA,3B2,TR2,NONE,O15M,2006,573
39F7,DEU,IIA,3B2,TR2,NONE,O15M,2006,24
40F5,DEU,IIA,3B2,TR2,NONE,O15M,2006,79
36F3,DEU,IIA,3B2,TR2,NONE,O15M,2006,55
36F4,DEU,IIA,3B2,TR2,NONE,O15M,2006,51
36F6,DEU,IIA,3B2,TR2,NONE,O15M,2006,38
36F7,DEU,IIA,3B2,TR2,NONE,O15M,2006,4
37F3,DEU,IIA,3B2,TR2,NONE,O15M,2006,55
37F4,DEU,IIA,3B2,TR2,NONE,O15M,2006,181
37F5,DEU,IIA,3B2,TR2,NONE,O15M,2006,367
37F6,DEU,IIA,3B2,TR2,NONE,O15M,2006,813
37F7,DEU,IIA,3B2,TR2,NONE,O15M,2006,84
38F3,DEU,IIA,3B2,TR2,NONE,O15M,2006,246
38F4,DEU,IIA,3B2,TR2,NONE,O15M,2006,96
38F5,DEU,IIA,3B2,TR2,NONE,O15M,2006,692
38F6,DEU,IIA,3B2,TR2,NONE,O15M,2006,392
38F7,DEU,IIA,3B2,TR2,NONE,O15M,2006,230
39F4,DEU,IIA,3B2,TR2,NONE,O15M,2006,24
39F5,DEU,IIA,3B2,TR2,NONE,O15M,2006,1581
39F6,DEU,IIA,3B2,TR2,NONE,O15M,2006,290
39F7,DEU,IIA,3B2,TR2,NONE,O15M,2006,278
40F5,DEU,IIA,3B2,TR2,NONE,O15M,2006,162
40F7,DEU,IIA,3B2,TR2,NONE,O15M,2006,188
33F4,DNK,IIA,3B2,OTTER,NONE,O15M,2006,120
34F3,DNK,IIA,3B2,OTTER,NONE,O15M,2006,468
34F4,DNK,IIA,3B2,OTTER,NONE,O15M,2006,600
35F0,DNK,IIA,3B2,OTTER,NONE,O15M,2006,48
35F1,DNK,IIA,3B2,OTTER,NONE,O15M,2006,432
35F2,DNK,IIA,3B2,OTTER,NONE,O15M,2006,396
35F3,DNK,IIA,3B2,OTTER,NONE,O15M,2006,156
35F4,DNK,IIA,3B2,OTTER,NONE,O15M,2006,528
35F5,DNK,IIA,3B2,OTTER,NONE,O15M,2006,48
36F0,DNK,IIA,3B2,OTTER,NONE,O15M,2006,96
36F1,DNK,IIA,3B2,OTTER,NONE,O15M,2006,1020
36F2,DNK,IIA,3B2,OTTER,NONE,O15M,2006,1752
36F3,DNK,IIA,3B2,OTTER,NONE,O15M,2006,48
36F6,DNK,IIA,3B2,OTTER,NONE,O15M,2006,1368
36F7,DNK,IIA,3B2,OTTER,NONE,O15M,2006,120
36F8,DNK,IIA,3B2,OTTER,NONE,O15M,2006,24
37F0,DNK,IIA,3B2,OTTER,NONE,O15M,2006,2232
37F1,DNK,IIA,3B2,OTTER,NONE,O15M,2006,5772
37F2,DNK,IIA,3B2,OTTER,NONE,O15M,2006,2952
37F3,DNK,IIA,3B2,OTTER,NONE,O15M,2006,912
37F4,DNK,IIA,3B2,OTTER,NONE,O15M,2006,168
37F5,DNK,IIA,3B2,OTTER,NONE,O15M,2006,24
37F6,DNK,IIA,3B2,OTTER,NONE,O15M,2006,48
37F7,DNK,IIA,3B2,OTTER,NONE,O15M,2006,96
37F8,DNK,IIA,3B2,OTTER,NONE,O15M,2006,22
38F0,DNK,IIA,3B2,OTTER,NONE,O15M,2006,288
38F1,DNK,IIA,3B2,OTTER,NONE,O15M,2006,11073
38F2,DNK,IIA,3B2,OTTER,NONE,O15M,2006,1152
38F3,DNK,IIA,3B2,OTTER,NONE,O15M,2006,1005
38F4,DNK,IIA,3B2,OTTER,NONE,O15M,2006,276
38F5,DNK,IIA,3B2,OTTER,NONE,O15M,2006,48
38F6,DNK,IIA,3B2,OTTER,NONE,O15M,2006,120
38F7,DNK,IIA,3B2,OTTER,NONE,O15M,2006,406
39F0,DNK,IIA,3B2,OTTER,NONE,O15M,2006,648
39F1,DNK,IIA,3B2,OTTER,NONE,O15M,2006,14109
39F2,DNK,IIA,3B2,OTTER,NONE,O15M,2006,600
39F3,DNK,IIA,3B2,OTTER,NONE,O15M,2006,4663
39F4,DNK,IIA,3B2,OTTER,NONE,O15M,2006,5976
39F5,DNK,IIA,3B2,OTTER,NONE,O15M,2006,168
39F6,DNK,IIA,3B2,OTTER,NONE,O15M,2006,474
39F7,DNK,IIA,3B2,OTTER,NONE,O15M,2006,3404
39F8,DNK,IIA,3B2,OTTER,NONE,O15M,2006,448
40F1,DNK,IIA,3B2,OTTER,NONE,O15M,2006,84
40F2,DNK,IIA,3B2,OTTER,NONE,O15M,2006,72
40F3,DNK,IIA,3B2,OTTER,NONE,O15M,2006,120
40F4,DNK,IIA,3B2,OTTER,NONE,O15M,2006,2277
40F5,DNK,IIA,3B2,OTTER,NONE,O15M,2006,384
40F7,DNK,IIA,3B2,OTTER,NONE,O15M,2006,5269
40F8,DNK,IIA,3B2,OTTER,NONE,O15M,2006,246
41E8,DNK,IIA,3B2,OTTER,NONE,O15M,2006,24
41F4,DNK,IIA,3B2,OTTER,NONE,O15M,2006,48
41F5,DNK,IIA,3B2,OTTER,NONE,O15M,2006,1407
41F6,DNK,IIA,3B2,OTTER,NONE,O15M,2006,1056
41F7,DNK,IIA,3B2,OTTER,NONE,O15M,2006,603
41F8,DNK,IIA,3B2,OTTER,NONE,O15M,2006,24
42F5,DNK,IIA,3B2,OTTER,NONE,O15M,2006,144
42F6,DNK,IIA,3B2,OTTER,NONE,O15M,2006,972
42F7,DNK,IIA,3B2,OTTER,NONE,O15M,2006,1187
43F1,DNK,IIA,3B2,OTTER,NONE,O15M,2006,12
43F6,DNK,IIA,3B2,OTTER,NONE,O15M,2006,144
43F7,DNK,IIA,3B2,OTTER,NONE,O15M,2006,751
43F8,DNK,IIA,3B2,OTTER,NONE,O15M,2006,865
40F6,DNK,IIA,3B2,OTTER,NONE,O15M,2006,120
41F5,DNK,IIA,3B2,OTTER,NONE,O15M,2006,48
42F7,DNK,IIA,3B2,OTTER,NONE,O15M,2006,69
43F6,DNK,IIA,3B2,OTTER,NONE,O15M,2006,47
39F6,DNK,IIA,3B2,OTTER,NONE,O15M,2006,24
39F7,DNK,IIA,3B2,OTTER,NONE,O15M,2006,42
39F8,DNK,IIA,3B2,OTTER,NONE,O15M,2006,55
40F7,DNK,IIA,3B2,OTTER,NONE,O15M,2006,229
41F6,DNK,IIA,3B2,OTTER,NONE,O15M,2006,21
41F7,DNK,IIA,3B2,OTTER,NONE,O15M,2006,14
42F7,DNK,IIA,3B2,OTTER,NONE,O15M,2006,13
43F7,DNK,IIA,3B2,OTTER,NONE,O15M,2006,24
43F8,DNK,IIA,3B2,OTTER,NONE,O15M,2006,37
39F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,23
40F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,96
40F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,211
40F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,382
41F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,156
41F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,761
41F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,86
41F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,455
41F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,1078
41F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,1137
42F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,466
42F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,1404
42F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,435
42F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,1191
42F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,304
42F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,820
42F8,DNK,IIA,3B2,TR1,NONE,O15M,2006,11
43F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,428
43F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,1116
43F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,998
43F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,768
43F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,784
43F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,905
43F8,DNK,IIA,3B2,TR1,NONE,O15M,2006,546
44F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,320
44F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,1011
44F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,1121
44F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,1943
44F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,2582
44F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,1517
45F1,DNK,IIA,3B2,TR1,NONE,O15M,2006,616
45F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,629
45F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,983
45F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,1633
45F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,366
46F1,DNK,IIA,3B2,TR1,NONE,O15M,2006,784
46F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,448
46F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,1975
46F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,76
46F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,44
47F1,DNK,IIA,3B2,TR1,NONE,O15M,2006,200
47F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,588
47F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,3753
47F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,41
47F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,56
48F1,DNK,IIA,3B2,TR1,NONE,O15M,2006,32
48F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,8
48F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,4630
48F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,1579
48F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,48
49F0,DNK,IIA,3B2,TR1,NONE,O15M,2006,24
49F1,DNK,IIA,3B2,TR1,NONE,O15M,2006,48
49F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,228
49F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,4466
49F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,476
49F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,36
50F1,DNK,IIA,3B2,TR1,NONE,O15M,2006,84
50F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,1196
50F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,2428
51F1,DNK,IIA,3B2,TR1,NONE,O15M,2006,96
51F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,1111
51F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,68
52F1,DNK,IIA,3B2,TR1,NONE,O15M,2006,291
52F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,136
38F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,24
43F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,129
43F8,DNK,IIA,3B2,TR1,NONE,O15M,2006,55
44F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,56
44F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,58
44F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,174
45F1,DNK,IIA,3B2,TR1,NONE,O15M,2006,60
45F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,12
45F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,56
45F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,56
46F1,DNK,IIA,3B2,TR1,NONE,O15M,2006,84
46F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,8
46F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,128
47F1,DNK,IIA,3B2,TR1,NONE,O15M,2006,24
47F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,320
47F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,24
48F0,DNK,IIA,3B2,TR1,NONE,O15M,2006,24
48F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,132
48F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,12
49F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,444
49F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,24
50F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,52
50F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,292
51F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,207
42F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,43
44F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,24
45F1,DNK,IIA,3B2,TR1,NONE,O15M,2006,36
46F1,DNK,IIA,3B2,TR1,NONE,O15M,2006,36
47F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,48
47F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,96
38F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,72
39F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,24
39F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,48
40F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,216
40F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,48
40F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,172
40F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,685
41F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,408
41F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,24
41F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,144
41F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,312
41F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,719
41F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,2558
42F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,480
42F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,216
42F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,72
42F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,325
46F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,44
47F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,32
47F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,116
49F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,48
50F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,48
36F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,24
36F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,24
38F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,96
38F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,72
39F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,48
39F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,262
42F8,DNK,IIA,3B2,LL1,NONE,U10M,2006,8
43F8,DNK,IIA,3B2,LL1,NONE,U10M,2006,14
32F2,ENG,IIA,3B2,LL1,NONE,U10M,2006,48
33F1,ENG,IIA,3B2,LL1,NONE,U10M,2006,3468
34F1,ENG,IIA,3B2,LL1,NONE,U10M,2006,384
34F2,ENG,IIA,3B2,LL1,NONE,U10M,2006,168
36E9,ENG,IIA,3B2,LL1,NONE,U10M,2006,24
36F0,ENG,IIA,3B2,LL1,NONE,U10M,2006,96
37E9,ENG,IIA,3B2,LL1,NONE,U10M,2006,2364
44E7,SCO,IIA,3B2,LL1,NONE,U10M,2006,24
48E9,SCO,IIA,3B2,LL1,NONE,U10M,2006,48
49E8,SCO,IIA,3B2,LL1,NONE,U10M,2006,168
44F6,DEU,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,28
45F4,DEU,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,2
49E6,DEU,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,86
50E6,DEU,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,6
51E8,DEU,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,16
52E8,DEU,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,14
52E9,DEU,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,16
52F0,DEU,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,32
32F1,DEU,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,2
32F2,DEU,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,2
33F2,DEU,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,3
47F0,DEU,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,18
48E6,DEU,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,2
49E7,DEU,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,28
49F1,DEU,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,2
50E7,DEU,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,3
50E8,DEU,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,5
51E8,DEU,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,59
51E9,DEU,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,44
51F1,DEU,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,3
33F1,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,240
33F2,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24
34F1,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24
34F2,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,504
34F3,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,144
35F2,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,1152
35F3,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,2136
35F4,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24
35F5,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24
36F2,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,360
36F3,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,456
36F5,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,48
36F6,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,168
36F7,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,48
37F3,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,168
37F4,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,144
38F3,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,96
38F4,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,48
39F8,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24
40F5,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,48
41F5,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,336
41F7,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,21
42F7,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,137
43F7,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,240
35F1,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24
35F3,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24
36F3,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24
37F3,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,72
37F4,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24
39F6,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24
41F7,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,25
43F7,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24
42F2,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24
42F8,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,48
43F7,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,84
44F7,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,84
45F3,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24
45F4,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24
45F5,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24
46F2,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,72
46F3,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,48
43F7,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,72
42F7,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,48
43F6,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,58
43F7,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,358
44F3,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24
44F5,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,60
45F0,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,48
45F4,DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,252
