country,annex,regulated area,regulated gear,specon,vessel length,year,Effective Effort,area,fishery,gear,ICES rectangle,mesh_size_range,quarter
DEU,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,18,4,NONE,PEL_TRAWL,47F0,32-54,1
DEU,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,2,4,NONE,PEL_TRAWL,48E6,32-54,1
DEU,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,28,4,NONE,PEL_TRAWL,49E7,32-54,1
DEU,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,2,4,NONE,PEL_TRAWL,49F1,32-54,1
DEU,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,3,4,NONE,PEL_TRAWL,50E7,32-54,1
DEU,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,5,4,NONE,PEL_TRAWL,50E8,32-54,1
DEU,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,59,4,NONE,PEL_TRAWL,51E8,32-54,1
DEU,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,44,4,NONE,PEL_TRAWL,51E9,32-54,1
DEU,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,3,4,NONE,PEL_TRAWL,51F1,32-54,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,240,4,DNK_INDUSTRI___N,PEL_TRAWL,33F1,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_INDUSTRI___N,PEL_TRAWL,33F2,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_INDUSTRI___N,PEL_TRAWL,34F1,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,504,4,DNK_INDUSTRI___N,PEL_TRAWL,34F2,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,144,4,DNK_INDUSTRI___N,PEL_TRAWL,34F3,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,1152,4,DNK_INDUSTRI___N,PEL_TRAWL,35F2,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,2136,4,DNK_INDUSTRI___N,PEL_TRAWL,35F3,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_INDUSTRI___N,PEL_TRAWL,35F4,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_INDUSTRI___N,PEL_TRAWL,35F5,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,360,4,DNK_INDUSTRI___N,PEL_TRAWL,36F2,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,456,4,DNK_INDUSTRI___N,PEL_TRAWL,36F3,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,48,4,DNK_INDUSTRI___N,PEL_TRAWL,36F5,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,168,4,DNK_INDUSTRI___N,PEL_TRAWL,36F6,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,48,4,DNK_INDUSTRI___N,PEL_TRAWL,36F7,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,168,4,DNK_INDUSTRI___N,PEL_TRAWL,37F3,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,144,4,DNK_INDUSTRI___N,PEL_TRAWL,37F4,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,96,4,DNK_INDUSTRI___N,PEL_TRAWL,38F3,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,48,4,DNK_INDUSTRI___N,PEL_TRAWL,38F4,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_INDUSTRI___N,PEL_TRAWL,39F8,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,48,4,DNK_INDUSTRI___N,PEL_TRAWL,40F5,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,336,4,DNK_INDUSTRI___N,PEL_TRAWL,41F5,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,21,4,DNK_INDUSTRI___N,PEL_TRAWL,41F7,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,137,4,DNK_INDUSTRI___N,PEL_TRAWL,42F7,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,240,4,DNK_INDUSTRI___N,PEL_TRAWL,43F7,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_REST_NORD__N,PEL_TRAWL,35F1,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_REST_NORD__N,PEL_TRAWL,35F3,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_REST_NORD__N,PEL_TRAWL,36F3,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,72,4,DNK_REST_NORD__N,PEL_TRAWL,37F3,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_REST_NORD__N,PEL_TRAWL,37F4,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_REST_NORD__N,PEL_TRAWL,39F6,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,25,4,DNK_REST_NORD__N,PEL_TRAWL,41F7,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_TRAWL_SIL__K,PEL_TRAWL,43F7,16-31,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_REST_NORD__N,PEL_TRAWL,42F2,32-54,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,48,4,DNK_REST_NORD__N,PEL_TRAWL,42F8,32-54,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,84,4,DNK_REST_NORD__N,PEL_TRAWL,43F7,32-54,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,84,4,DNK_REST_NORD__N,PEL_TRAWL,44F7,32-54,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_REST_NORD__N,PEL_TRAWL,45F3,32-54,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_REST_NORD__N,PEL_TRAWL,45F4,32-54,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_REST_NORD__N,PEL_TRAWL,45F5,32-54,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,72,4,DNK_REST_NORD__N,PEL_TRAWL,46F2,32-54,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,48,4,DNK_REST_NORD__N,PEL_TRAWL,46F3,32-54,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,72,4,DNK_TRAWL_SIL__K,PEL_TRAWL,43F7,32-54,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,48,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,42F7,32-54,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,58,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,43F6,32-54,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,358,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,43F7,32-54,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,44F3,32-54,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,60,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,44F5,32-54,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,48,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,45F0,32-54,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,252,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,45F4,32-54,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,48,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,45F5,32-54,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,468,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,46F0,32-54,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,72,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,46F1,32-54,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,346,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,46F2,32-54,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,300,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,46F3,32-54,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,300,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,47F0,32-54,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,47F1,32-54,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,47F2,32-54,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,36,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,47F3,32-54,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,48,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,48F0,32-54,1
ENG,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,62,4,NONE,PEL_TRAWL,31F1,32-54,1
ENG,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,75,4,NONE,PEL_TRAWL,32F2,32-54,1
ENG,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,129,4,NONE,PEL_TRAWL,36F3,32-54,1
ENG,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,39,4,NONE,PEL_TRAWL,51E8,32-54,1
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,9,4,COASTAL,PEL_TRAWL,31F1,32-54,1
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,OFFSHORE,PEL_TRAWL,51E8,32-54,1
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,41,4,ZZZ,PEL_TRAWL,31F1,32-54,1
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,4,4,ZZZ,PEL_TRAWL,31F1,80-89,1
IRL,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,3,4,NONE,PEL_TRAWL,48E6,32-54,1
IRL,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,2,4,NONE,PEL_TRAWL,52E9,32-54,1
NIR,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,72,4,NONE,PEL_TRAWL,51F0,32-54,1
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,304,4,MIX,PEL_TRAWL,31F3,>=120,1
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,154,4,MIX,PEL_TRAWL,32F3,>=120,1
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,107,4,MIX,PEL_TRAWL,33F4,>=120,1
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,19,4,MIX,PEL_TRAWL,31F1,32-54,1
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,33,4,MIX,PEL_TRAWL,31F2,32-54,1
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,4,4,MIX,PEL_TRAWL,32F1,32-54,1
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,MIX,PEL_TRAWL,32F2,32-54,1
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,12,4,MIX,PEL_TRAWL,33F2,32-54,1
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,36,4,MIX,PEL_TRAWL,35F3,32-54,1
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,6,4,PEL,PEL_TRAWL,31F1,32-54,1
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,1,4,PEL,PEL_TRAWL,31F2,32-54,1
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,15,4,PEL,PEL_TRAWL,32F1,32-54,1
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,28,4,PEL,PEL_TRAWL,32F2,32-54,1
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,8,4,PEL,PEL_TRAWL,33F2,32-54,1
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,8,4,PEL,PEL_TRAWL,33F3,32-54,1
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,2,4,PEL,PEL_TRAWL,33F4,32-54,1
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,13,4,PEL,PEL_TRAWL,34F2,32-54,1
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,5,4,PEL,PEL_TRAWL,41E9,32-54,1
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,6,4,PEL,PEL_TRAWL,41F1,32-54,1
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,18,4,PEL,PEL_TRAWL,46E6,32-54,1
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,3,4,PEL,PEL_TRAWL,46E8,32-54,1
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,4,4,PEL,PEL_TRAWL,48E6,32-54,1
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,2,4,PEL,PEL_TRAWL,50E7,32-54,1
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,17,4,PEL,PEL_TRAWL,50E8,32-54,1
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,3,4,PEL,PEL_TRAWL,51E6,32-54,1
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,69,4,PEL,PEL_TRAWL,51E8,32-54,1
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,2,4,PEL,PEL_TRAWL,51E9,32-54,1
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,72,4,MIX,PEL_TRAWL,37F2,80-89,1
SCO,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,36,4,NONE,PEL_TRAWL,50E7,32-54,1
SCO,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,184,4,NONE,PEL_TRAWL,51E8,32-54,1
SCO,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,60,4,NONE,PEL_TRAWL,52E9,32-54,1
SCO,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,540,4,NONE,PEL_TRAWL,52F1,32-54,1
SCO,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,48,4,NONE,PEL_TRAWL,50E7,55-69,1
SWE,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,2,4,NONE,PEL_TRAWL,39F8,32-54,1
DEU,IIA,3B2,GT1,NONE,O15M,2006,78,4,NONE,TRAMMEL,36F4,10-30,1
DNK,IIA,3B2,GT1,NONE,O15M,2006,360,4,DNK_GARN_RSP___N,TRAMMEL,39F5,110-149,1
DNK,IIA,3B2,GT1,NONE,O15M,2006,385,4,DNK_GARN_RSP___N,TRAMMEL,41F7,110-149,1
DNK,IIA,3B2,GT1,NONE,O15M,2006,432,4,DNK_GARN_RSP___N,TRAMMEL,38F5,150-219,1
DNK,IIA,3B2,GT1,NONE,O15M,2006,216,4,DNK_GARN_RSP___N,TRAMMEL,39F3,150-219,1
DNK,IIA,3B2,GT1,NONE,O15M,2006,24,4,DNK_GARN_RSP___N,TRAMMEL,39F4,150-219,1
DNK,IIA,3B2,GT1,NONE,O15M,2006,2470,4,DNK_GARN_RSP___N,TRAMMEL,39F5,150-219,1
DNK,IIA,3B2,GT1,NONE,O15M,2006,240,4,DNK_GARN_RSP___N,TRAMMEL,39F6,150-219,1
DNK,IIA,3B2,GT1,NONE,O15M,2006,72,4,DNK_GARN_RSP___N,TRAMMEL,40F4,150-219,1
DNK,IIA,3B2,GT1,NONE,O15M,2006,1031,4,DNK_GARN_RSP___N,TRAMMEL,40F5,150-219,1
DNK,IIA,3B2,GT1,NONE,O15M,2006,1157,4,DNK_GARN_RSP___N,TRAMMEL,40F6,150-219,1
DNK,IIA,3B2,GT1,NONE,O15M,2006,691,4,DNK_GARN_RSP___N,TRAMMEL,40F7,150-219,1
DNK,IIA,3B2,GT1,NONE,O15M,2006,261,4,DNK_GARN_RSP___N,TRAMMEL,41F6,150-219,1
DNK,IIA,3B2,GT1,NONE,O15M,2006,1158,4,DNK_GARN_RSP___N,TRAMMEL,41F7,150-219,1
DNK,IIA,3B2,GT1,NONE,O15M,2006,360,4,DNK_GARN_RSP___N,TRAMMEL,42F7,150-219,1
DNK,IIA,3B2,GT1,NONE,O15M,2006,23,4,DNK_GARN_TOR___N,TRAMMEL,41F6,150-219,1
DNK,IIA,3B2,GT1,NONE,O15M,2006,34,4,DNK_GARN_TOR___N,TRAMMEL,41F7,150-219,1
DNK,IIA,3B2,GT1,NONE,O15M,2006,24,4,DNK_REST_NORD__N,TRAMMEL,38F5,150-219,1
DNK,IIA,3B2,GT1,NONE,O15M,2006,7,4,DNK_REST_NORD__N,TRAMMEL,41F7,150-219,1
DNK,IIA,3B2,GT1,NONE,O15M,2006,192,4,DNK_REST_NORD__N,TRAMMEL,42F6,150-219,1
FRA,IIA,3B2,GT1,NONE,O15M,2006,20,4,ZZZ,TRAMMEL,45E7,100-109,1
FRA,IIA,3B2,GT1,NONE,O15M,2006,312,4,COASTAL,TRAMMEL,31F2,31-49,1
FRA,IIA,3B2,GT1,NONE,O15M,2006,24,4,COASTAL,TRAMMEL,31F1,90-99,1
FRA,IIA,3B2,GT1,NONE,O15M,2006,2388,4,COASTAL,TRAMMEL,31F2,90-99,1
FRA,IIA,3B2,GT1,NONE,O15M,2006,24,4,COASTAL,TRAMMEL,32F2,90-99,1
DNK,IIA,3B2,DREDGE,NONE,O15M,2006,24,4,DNK_NONE,DREDGE,39F8,NONE,2
DNK,IIA,3B2,DREDGE,NONE,O15M,2006,295,4,DNK_NONE,DREDGE,42F8,NONE,2
DNK,IIA,3B2,DREDGE,NONE,O15M,2006,466,4,DNK_NONE,DREDGE,42F9,NONE,2
DNK,IIA,3B2,DREDGE,NONE,O15M,2006,57,4,DNK_NONE,DREDGE,43F9,NONE,2
ENG,IIA,3B2,DREDGE,NONE,O15M,2006,36,4,NONE,DREDGE,40E8,<16,2
ENG,IIA,3B2,DREDGE,NONE,O15M,2006,72,4,NONE,DREDGE,41E7,<16,2
ENG,IIA,3B2,DREDGE,NONE,O15M,2006,38,4,NONE,DREDGE,41E8,<16,2
ENG,IIA,3B2,DREDGE,NONE,O15M,2006,264,4,NONE,DREDGE,42E7,<16,2
ENG,IIA,3B2,DREDGE,NONE,O15M,2006,682,4,NONE,DREDGE,42E8,<16,2
ENG,IIA,3B2,DREDGE,NONE,O15M,2006,24,4,NONE,DREDGE,43E7,<16,2
ENG,IIA,3B2,DREDGE,NONE,O15M,2006,300,4,NONE,DREDGE,43E8,<16,2
ENG,IIA,3B2,DREDGE,NONE,O15M,2006,22,4,NONE,DREDGE,45E6,<16,2
ENG,IIA,3B2,DREDGE,NONE,O15M,2006,218,4,NONE,DREDGE,45E7,<16,2
ENG,IIA,3B2,DREDGE,NONE,O15M,2006,120,4,NONE,DREDGE,42E7,100-119,2
IOM,IIA,3B2,DREDGE,NONE,O15M,2006,204,4,NONE,DREDGE,44E6,<16,2
IOM,IIA,3B2,DREDGE,NONE,O15M,2006,48,4,NONE,DREDGE,44E7,<16,2
IOM,IIA,3B2,DREDGE,NONE,O15M,2006,1008,4,NONE,DREDGE,45E6,<16,2
IOM,IIA,3B2,DREDGE,NONE,O15M,2006,120,4,NONE,DREDGE,45E7,<16,2
SCO,IIA,3B2,DREDGE,NONE,O15M,2006,48,4,NONE,DREDGE,37F0,NONE,2
SCO,IIA,3B2,DREDGE,NONE,O15M,2006,54,4,NONE,DREDGE,38E9,NONE,2
SCO,IIA,3B2,DREDGE,NONE,O15M,2006,77,4,NONE,DREDGE,40E7,NONE,2
SCO,IIA,3B2,DREDGE,NONE,O15M,2006,126,4,NONE,DREDGE,40E8,NONE,2
SCO,IIA,3B2,DREDGE,NONE,O15M,2006,1193,4,NONE,DREDGE,41E7,NONE,2
SCO,IIA,3B2,DREDGE,NONE,O15M,2006,1387,4,NONE,DREDGE,41E8,NONE,2
SCO,IIA,3B2,DREDGE,NONE,O15M,2006,2296,4,NONE,DREDGE,42E7,NONE,2
SCO,IIA,3B2,DREDGE,NONE,O15M,2006,6221,4,NONE,DREDGE,42E8,NONE,2
SCO,IIA,3B2,DREDGE,NONE,O15M,2006,136,4,NONE,DREDGE,42E9,NONE,2
SCO,IIA,3B2,DREDGE,NONE,O15M,2006,192,4,NONE,DREDGE,43E7,NONE,2
SCO,IIA,3B2,DREDGE,NONE,O15M,2006,2817,4,NONE,DREDGE,43E8,NONE,2
SCO,IIA,3B2,DREDGE,NONE,O15M,2006,286,4,NONE,DREDGE,43E9,NONE,2
SCO,IIA,3B2,DREDGE,NONE,O15M,2006,290,4,NONE,DREDGE,44E6,NONE,2
SCO,IIA,3B2,DREDGE,NONE,O15M,2006,2240,4,NONE,DREDGE,44E7,NONE,2
SCO,IIA,3B2,DREDGE,NONE,O15M,2006,3067,4,NONE,DREDGE,44E8,NONE,2
SCO,IIA,3B2,DREDGE,NONE,O15M,2006,56,4,NONE,DREDGE,44E9,NONE,2
SCO,IIA,3B2,DREDGE,NONE,O15M,2006,1960,4,NONE,DREDGE,45E6,NONE,2
SCO,IIA,3B2,DREDGE,NONE,O15M,2006,2191,4,NONE,DREDGE,45E7,NONE,2
SCO,IIA,3B2,DREDGE,NONE,O15M,2006,96,4,NONE,DREDGE,45E8,NONE,2
SCO,IIA,3B2,DREDGE,NONE,O15M,2006,9,4,NONE,DREDGE,45E9,NONE,2
SCO,IIA,3B2,DREDGE,NONE,O15M,2006,36,4,NONE,DREDGE,46E6,NONE,2
SCO,IIA,3B2,DREDGE,NONE,O15M,2006,1400,4,NONE,DREDGE,46E7,NONE,2
SCO,IIA,3B2,DREDGE,NONE,O15M,2006,72,4,NONE,DREDGE,47E6,NONE,2
SCO,IIA,3B2,DREDGE,NONE,O15M,2006,164,4,NONE,DREDGE,47E7,NONE,2
SCO,IIA,3B2,DREDGE,NONE,O15M,2006,125,4,NONE,DREDGE,47E8,NONE,2
SCO,IIA,3B2,DREDGE,NONE,O15M,2006,1512,4,NONE,DREDGE,49E8,NONE,2
SCO,IIA,3B2,DREDGE,NONE,O15M,2006,244,4,NONE,DREDGE,49E9,NONE,2
SCO,IIA,3B2,DREDGE,NONE,O15M,2006,692,4,NONE,DREDGE,50E9,NONE,2
DNK,IIA,3B2,LL1,NONE,O10T15M,2006,17,4,DNK_KROGE______N,LONGLINE,41F7,NONE,2
DNK,IIA,3B2,LL1,NONE,O10T15M,2006,102,4,DNK_KROGE______N,LONGLINE,42F7,NONE,2
DNK,IIA,3B2,LL1,NONE,O10T15M,2006,83,4,DNK_KROGE______N,LONGLINE,42F8,NONE,2
DNK,IIA,3B2,LL1,NONE,O10T15M,2006,120,4,DNK_KROGE______N,LONGLINE,43F7,NONE,2
DNK,IIA,3B2,LL1,NONE,O10T15M,2006,691,4,DNK_KROGE______N,LONGLINE,43F8,NONE,2
ENG,IIA,3B2,LL1,NONE,O10T15M,2006,552,4,NONE,LONGLINE,33F1,NONE,2
ENG,IIA,3B2,LL1,NONE,O10T15M,2006,204,4,NONE,LONGLINE,34F1,NONE,2
ENG,IIA,3B2,LL1,NONE,O10T15M,2006,48,4,NONE,LONGLINE,34F2,NONE,2
ENG,IIA,3B2,LL1,NONE,O10T15M,2006,96,4,NONE,LONGLINE,35F1,NONE,2
ENG,IIA,3B2,LL1,NONE,O10T15M,2006,48,4,NONE,LONGLINE,38E8,NONE,2
SCO,IIA,3B2,LL1,NONE,O10T15M,2006,48,4,NONE,LONGLINE,49E7,NONE,2
SCO,IIA,3B2,LL1,NONE,O10T15M,2006,96,4,NONE,LONGLINE,50E7,NONE,2
SCO,IIA,3B2,LL1,NONE,O10T15M,2006,120,4,NONE,LONGLINE,50E8,NONE,2
SCO,IIA,3B2,LL1,NONE,O10T15M,2006,192,4,NONE,LONGLINE,50E9,NONE,2
SCO,IIA,3B2,LL1,NONE,O10T15M,2006,24,4,NONE,LONGLINE,51E8,NONE,2
SCO,IIA,3B2,LL1,NONE,O10T15M,2006,48,4,NONE,LONGLINE,51E9,NONE,2
SWE,IIA,3B2,LL1,NONE,O10T15M,2006,62,4,NONE,LONGLINE,43F6,NONE,2
SWE,IIA,3B2,LL1,NONE,O10T15M,2006,164,4,NONE,LONGLINE,43F7,NONE,2
DNK,IIA,3B2,OTTER,NONE,U10M,2006,5,4,DNK_REST_NORD__N,OTTER,42F8,<16,2
DNK,IIA,3B2,TR1,NONE,U10M,2006,11,4,DNK_DEM_TRAWL__N,OTTER,42F7,>=120,2
DNK,IIA,3B2,TR1,NONE,U10M,2006,73,4,DNK_DEM_TRAWL__N,OTTER,42F8,>=120,2
DNK,IIA,3B2,TR1,NONE,U10M,2006,370,4,DNK_DEM_TRAWL__N,OTTER,43F8,>=120,2
DNK,IIA,3B2,TR1,NONE,U10M,2006,341,4,DNK_DEM_TRAWL__N,OTTER,43F8,100-119,2
ENG,IIA,3B2,OTTER,NONE,U10M,2006,1428,4,NONE,OTTER,32F1,<16,2
ENG,IIA,3B2,OTTER,NONE,U10M,2006,2568,4,NONE,OTTER,33F1,<16,2
ENG,IIA,3B2,TR1,NONE,U10M,2006,198,4,NONE,OTTER,32F1,>=120,2
ENG,IIA,3B2,TR1,NONE,U10M,2006,24,4,NONE,OTTER,38E8,>=120,2
ENG,IIA,3B2,TR1,NONE,U10M,2006,24,4,NONE,OTTER,38E9,>=120,2
ENG,IIA,3B2,TR1,NONE,U10M,2006,1320,4,NONE,OTTER,39E8,>=120,2
ENG,IIA,3B2,TR1,NONE,U10M,2006,60,4,NONE,OTTER,39E9,>=120,2
ENG,IIA,3B2,TR1,NONE,U10M,2006,264,4,NONE,OTTER,31F0,100-119,2
DNK,IIA,3B2,DREDGE,NONE,U10M,2006,235,4,DNK_NONE,DREDGE,42F8,NONE,1
ENG,IIA,3B2,DREDGE,NONE,U10M,2006,1704,4,NONE,DREDGE,31F1,<16,1
SCO,IIA,3B2,DREDGE,NONE,U10M,2006,1080,4,NONE,DREDGE,49E8,NONE,1
SCO,IIA,3B2,DREDGE,NONE,U10M,2006,144,4,NONE,DREDGE,49E9,NONE,1
SCO,IIA,3B2,DREDGE,NONE,U10M,2006,1632,4,NONE,DREDGE,50E8,NONE,1
SCO,IIA,3B2,DREDGE,NONE,U10M,2006,264,4,NONE,DREDGE,50E9,NONE,1
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,96,4,DNK_INDUSTRI___N,PEL_TRAWL,35F2,<16,2
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,48,4,DNK_INDUSTRI___N,PEL_TRAWL,36F1,<16,2
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_INDUSTRI___N,PEL_TRAWL,36F6,<16,2
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,96,4,DNK_INDUSTRI___N,PEL_TRAWL,37F2,<16,2
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,144,4,DNK_INDUSTRI___N,PEL_TRAWL,38F1,<16,2
