Index,Sal,variable,Harbour porpoise,Seals,Sharks,Rays,Cod (adult),Whiting (adult),Other gadoids,Demersal fish,Herring (adult),Herring (adult) (Ru),Juvenile Herring (Ru),Sprat,Mackerel,Mackerel (Ru),Horse mackerel,Sandeels,Plaice (adult),Dab,Other flatfish,Sole (adult),Sea Bass,Sea Bass (Ru),Pelagic fish,Squid & cuttlefish,Carnivorous plankton,Temora longicornis,Herbivorous plankton (copepods),Gelatinous zooplankton,Large crabs + shrimps ,Blue mussels (aquaculture),Epifaunal macrobenthos (mobile grazers),Infaunal macrobenthos,Crangon (below 5cm),Small mobile epifauna (swarming crustaceans),Small infauna (polychaetes),Sessile epifauna
334,11.1,11.11666667,0.106898416,0.779548635,0.005668404,5.97E-05,1,0.289050497,0.002007212,0.007511856,0.999998675,0.032737563,0.032737563,0.999999899,1,9.19E-07,0.004494463,0.368193977,0.999999997,0.999998906,0.66140924,0.970056997,0.000853098,0.5,0.035699849,4.56E-05,0.000169583,0.5,0.001918845,0.316554359,0.00052184,0.995432141,0.002387475,0.000345583,0.985030887,2.51E-11,0.000629039,0.001901036
335,11.13333333,11.15,0.109344032,0.7847282,0.005800033,6.13E-05,1,0.295948372,0.002057543,0.00771967,0.999998762,0.033474845,0.033474845,0.999999907,1,9.50E-07,0.004599526,0.374864795,0.999999998,0.999999008,0.668130541,0.971637959,0.000874817,0.5,0.036560639,4.69E-05,0.000174387,0.5,0.001968089,0.322788294,0.000535006,0.995619976,0.002446057,0.000354999,0.985625071,2.62E-11,0.000646784,0.001952159
336,11.16666667,11.18333333,0.111838592,0.789818881,0.005934699,6.29E-05,1,0.302940716,0.002109133,0.007933188,0.999998843,0.034228143,0.034228143,0.999999914,1,9.82E-07,0.004707033,0.38158348,0.999999998,0.9999991,0.674784023,0.973137759,0.00089709,0.5,0.037441379,4.81E-05,0.000179327,0.5,0.002018595,0.329085883,0.000548504,0.995800118,0.002506073,0.000364671,0.986196001,2.74E-11,0.00066503,0.002004654
337,11.2,11.21666667,0.114382754,0.794820656,0.006072474,6.46E-05,1,0.310025519,0.002162013,0.008152562,0.999998919,0.03499778,0.03499778,0.99999992,1,1.02E-06,0.004817041,0.388347776,0.999999998,0.999999183,0.681367728,0.974560326,0.000919929,0.5,0.038342491,4.94E-05,0.000184408,0.5,0.002070394,0.335445477,0.000562342,0.995972882,0.002567557,0.000374607,0.98674456,2.87E-11,0.00068379,0.002058557
338,11.23333333,11.25,0.116977169,0.799733582,0.006213427,6.63E-05,1,0.317200614,0.002216217,0.008377952,0.99999899,0.035784081,0.035784081,0.999999926,1,1.05E-06,0.004929607,0.395155363,0.999999999,0.999999259,0.6878798,0.975909421,0.000943348,0.5,0.039264406,5.08E-05,0.000189632,0.5,0.002123519,0.341865348,0.00057653,0.996138567,0.002630546,0.000384813,0.987271601,3.00E-11,0.000703078,0.002113906
339,11.26666667,11.28333333,0.119622481,0.804557796,0.006357631,6.81E-05,1,0.324463677,0.002271777,0.008609519,0.999999056,0.036587378,0.036587378,0.999999932,1,1.09E-06,0.00504479,0.402003852,0.999999999,0.999999328,0.69431849,0.977188647,0.000967364,0.5,0.040207561,5.21E-05,0.000195004,0.5,0.002178005,0.348343681,0.000591075,0.99629746,0.002695076,0.000395297,0.987777946,3.14E-11,0.00072291,0.002170741
340,11.3,11.31666667,0.122319329,0.809293512,0.006505159,6.99E-05,1,0.331812228,0.002328726,0.008847429,0.999999118,0.037408009,0.037408009,0.999999937,1,1.12E-06,0.005162651,0.408890794,0.999999999,0.99999939,0.700682152,0.978401448,0.00099199,0.5,0.0411724,5.35E-05,0.000200528,0.5,0.002233886,0.354878581,0.000605987,0.996449838,0.002761184,0.000406067,0.988264388,3.28E-11,0.000743301,0.0022291
341,11.33333333,11.35,0.125068338,0.813941015,0.006656088,7.18E-05,1,0.339243631,0.002387099,0.009091854,0.999999176,0.038246315,0.038246315,0.999999941,1,1.16E-06,0.00528325,0.415813681,0.999999999,0.999999447,0.706969248,0.979551118,0.001017243,0.5,0.042159375,5.50E-05,0.000206209,0.5,0.002291197,0.361468073,0.000621275,0.996595967,0.00282891,0.00041713,0.98873169,3.43E-11,0.000764267,0.002289025
342,11.36666667,11.38333333,0.127870127,0.818500659,0.006810495,7.37E-05,1,0.346755099,0.002446932,0.009342967,0.99999923,0.039102644,0.039102644,0.999999946,1,1.20E-06,0.005406652,0.422769948,0.999999999,0.999999498,0.713178342,0.980640804,0.001043137,0.5,0.043168944,5.65E-05,0.000212051,0.5,0.002349974,0.368110105,0.000636948,0.996736101,0.002898292,0.000428494,0.989180588,3.59E-11,0.000785824,0.002350557
343,11.4,11.41666667,0.130725305,0.822972865,0.006968459,7.56E-05,1,0.354343694,0.002508261,0.009600948,0.99999928,0.039977349,0.039977349,0.99999995,1,1.24E-06,0.005532919,0.429756978,0.999999999,0.999999544,0.719308107,0.981673508,0.00106969,0.5,0.044201573,5.80E-05,0.000218058,0.5,0.002410256,0.374802545,0.000653016,0.996870483,0.002969371,0.000440168,0.989611792,3.76E-11,0.000807989,0.002413739
344,11.43333333,11.45,0.133634466,0.827358118,0.00713006,7.76E-05,1,0.362006329,0.002571123,0.009865983,0.999999327,0.040870788,0.040870788,0.999999954,1,1.28E-06,0.005662119,0.436772106,0.999999999,0.999999587,0.725357318,0.982652098,0.001096919,0.5,0.045257735,5.96E-05,0.000224235,0.5,0.002472081,0.38154319,0.00066949,0.99699935,0.003042187,0.00045216,0.990025983,3.93E-11,0.000830778,0.002478614
345,11.46666667,11.48333333,0.136598194,0.831656962,0.007295381,7.97E-05,1,0.369739777,0.002635557,0.010138258,0.999999372,0.041783326,0.041783326,0.999999957,1,1.33E-06,0.005794318,0.443812622,0.999999999,0.999999625,0.731324857,0.983579307,0.001124839,0.5,0.046337909,6.12E-05,0.000230588,0.5,0.002535488,0.388329765,0.000686379,0.997122925,0.003116783,0.000464478,0.990423819,4.11E-11,0.000854209,0.00254523
346,11.5,11.51666667,0.13961706,0.835869997,0.007464507,8.18E-05,1,0.377540669,0.0027016,0.010417969,0.999999413,0.042715331,0.042715331,0.99999996,1,1.37E-06,0.005929586,0.450875778,1,0.99999966,0.737209708,0.984457743,0.00115347,0.5,0.047442583,6.28E-05,0.00023712,0.5,0.002600516,0.395159924,0.000703693,0.997241426,0.003193203,0.000477131,0.990805935,4.30E-11,0.0008783,0.00261363
347,11.53333333,11.55,0.142691616,0.839997881,0.007637523,8.40E-05,1,0.385405502,0.002769294,0.010705313,0.999999451,0.043667177,0.043667177,0.999999963,1,1.42E-06,0.006067992,0.457958786,1,0.999999691,0.743010956,0.985289889,0.001182828,0.5,0.048572251,6.45E-05,0.000243837,0.5,0.002667208,0.402031256,0.000721444,0.997355058,0.00327149,0.00049013,0.991172939,4.50E-11,0.000903071,0.002683864
348,11.56666667,11.58333333,0.145822404,0.844041318,0.007814518,8.62E-05,1,0.393330644,0.00283868,0.011000495,0.999999487,0.044639245,0.044639245,0.999999966,1,1.47E-06,0.006209608,0.465058828,1,0.99999972,0.748727788,0.986078112,0.001212933,0.5,0.049727414,6.63E-05,0.000250745,0.5,0.002735605,0.408941287,0.000739643,0.997464022,0.003351691,0.000503482,0.991525418,4.70E-11,0.000928539,0.002755981
349,11.6,11.61666667,0.149009944,0.848001063,0.007995581,8.85E-05,1,0.40131234,0.002909799,0.011303722,0.999999521,0.04563192,0.04563192,0.999999968,1,1.52E-06,0.006354508,0.472173059,1,0.999999746,0.754359491,0.986824663,0.001243802,0.5,0.050908579,6.81E-05,0.000257848,0.5,0.002805752,0.415887483,0.0007583,0.997568507,0.00343385,0.000517197,0.991863938,4.92E-11,0.000954725,0.002830029
350,11.63333333,11.65,0.152254742,0.851877914,0.008180805,9.09E-05,1,0.409346717,0.002982694,0.01161521,0.999999552,0.046645591,0.046645591,0.999999971,1,1.57E-06,0.006502768,0.47929861,1,0.99999977,0.759905447,0.987531687,0.001275457,0.5,0.052116261,6.99E-05,0.000265152,0.5,0.002877692,0.422867253,0.000777427,0.997668698,0.003518016,0.000531286,0.992189042,5.15E-11,0.000981649,0.002906061
351,11.66666667,11.68333333,0.155557281,0.855672713,0.008370284,9.33E-05,1,0.417429794,0.00305741,0.011935178,0.999999582,0.047680655,0.047680655,0.999999973,1,1.62E-06,0.006654463,0.486432594,1,0.999999791,0.765365136,0.988201225,0.001307916,0.5,0.053350982,7.18E-05,0.000272663,0.5,0.002951471,0.429877954,0.000797037,0.99776477,0.003604238,0.000545759,0.992501253,5.38E-11,0.001009331,0.00298413
352,11.7,11.71666667,0.158918027,0.859386339,0.008564114,9.58E-05,1,0.425557483,0.003133992,0.012263851,0.999999609,0.048737513,0.048737513,0.999999975,1,1.67E-06,0.006809673,0.49357211,1,0.99999981,0.770738129,0.988835215,0.0013412,0.5,0.05461327,7.37E-05,0.000280387,0.5,0.003027136,0.436916894,0.00081714,0.997856891,0.003692566,0.000560626,0.992801076,5.63E-11,0.001037793,0.00306429
353,11.73333333,11.75,0.162337422,0.863019708,0.008762392,9.83E-05,1,0.433725606,0.003212486,0.012601459,0.999999635,0.049816572,0.049816572,0.999999977,1,1.73E-06,0.006968477,0.500714249,1,0.999999828,0.77602409,0.989435502,0.00137533,0.5,0.05590366,7.57E-05,0.000288329,0.5,0.003104735,0.443981334,0.000837751,0.997945223,0.003783049,0.000575897,0.993088994,5.89E-11,0.001067056,0.003146596
354,11.76666667,11.78333333,0.165815886,0.866573769,0.00896522,0.000100953,1,0.441929894,0.003292939,0.01294824,0.999999659,0.050918242,0.050918242,0.999999979,1,1.79E-06,0.007130958,0.507856096,1,0.999999844,0.78122277,0.990003841,0.001410327,0.5,0.057222694,7.77E-05,0.000296496,0.5,0.003184317,0.451068498,0.000858881,0.998029921,0.003875741,0.000591584,0.993365474,6.16E-11,0.001097144,0.003231106
355,11.8,11.81666667,0.169353815,0.870049502,0.009172699,0.000103639,1,0.450166003,0.0033754,0.013304435,0.999999681,0.05204294,0.05204294,0.99999998,1,1.85E-06,0.0072972,0.514994739,1,0.999999858,0.786334008,0.990541897,0.001446214,0.5,0.05857092,7.98E-05,0.000304895,0.5,0.003265931,0.458175568,0.000880543,0.998111135,0.003970696,0.000607698,0.993630965,6.44E-11,0.00112808,0.003317878
356,11.83333333,11.85,0.172951581,0.873447916,0.009384934,0.000106396,1,0.458429517,0.003459919,0.013670293,0.999999702,0.053191089,0.053191089,0.999999982,1,1.91E-06,0.007467289,0.522127268,1,0.999999871,0.791357725,0.991051253,0.001483012,0.5,0.059948891,8.20E-05,0.000313532,0.5,0.003349631,0.4652997,0.000902751,0.998189007,0.004067967,0.000624251,0.993885896,6.74E-11,0.001159886,0.003406972
357,11.86666667,11.88333333,0.176609527,0.876770043,0.009602032,0.000109227,1,0.466715962,0.003546547,0.014046068,0.999999722,0.054363116,0.054363116,0.999999983,1,1.98E-06,0.007641311,0.529250785,1,0.999999883,0.796293923,0.991533413,0.001520745,0.5,0.061357168,8.42E-05,0.000322413,0.5,0.003435468,0.472438017,0.000925518,0.998263675,0.004167611,0.000641255,0.994130684,7.05E-11,0.001192588,0.00349845
358,11.9,11.91666667,0.180327971,0.88001694,0.009824103,0.000112133,1,0.475020813,0.003635335,0.014432022,0.99999974,0.055559451,0.055559451,0.999999984,1,2.05E-06,0.007819357,0.536362407,1,0.999999894,0.801142684,0.991989804,0.001559436,0.5,0.062796318,8.65E-05,0.000331545,0.5,0.003523497,0.479587621,0.00094886,0.998335268,0.004269685,0.000658721,0.994365727,7.37E-11,0.001226212,0.003592375
359,11.93333333,11.95,0.1841072,0.883189685,0.010051257,0.000115117,1,0.483339503,0.003726339,0.014828421,0.999999757,0.056780533,0.056780533,0.999999985,1,2.11E-06,0.008001518,0.543459269,1,0.999999904,0.805904163,0.992421782,0.001599111,0.5,0.064266912,8.88E-05,0.000340937,0.5,0.003613774,0.486745597,0.000972789,0.998403915,0.004374249,0.000676663,0.994591409,7.71E-11,0.001260782,0.003688813
360,11.96666667,11.98333333,0.187947471,0.886289373,0.010283609,0.000118179,1,0.491667438,0.003819611,0.01523554,0.999999773,0.058026803,0.058026803,0.999999987,1,2.19E-06,0.008187888,0.550538531,1,0.999999913,0.810578589,0.992830632,0.001639793,0.5,0.065769528,9.12E-05,0.000350594,0.5,0.003706355,0.493909013,0.000997322,0.998469735,0.004481361,0.000695093,0.994808098,8.07E-11,0.001296325,0.00378783
361,12,12.01666667,0.19184901,0.889317116,0.010521275,0.000121324,1,0.5,0.00391521,0.015653658,0.999999788,0.059298707,0.059298707,0.999999988,1,2.26E-06,0.008378562,0.557597381,1,0.999999921,0.815166259,0.993217574,0.001681509,0.5,0.06730475,9.37E-05,0.000360524,0.5,0.003801298,0.501074932,0.001022472,0.998532845,0.004591085,0.000714024,0.995016149,8.44E-11,0.001332869,0.003889495
362,12.03333333,12.05,0.19581201,0.892274039,0.010764374,0.000124552,1,0.508332562,0.004013191,0.016083064,0.999999802,0.060596698,0.060596698,0.999999988,1,2.34E-06,0.008573638,0.564633038,1,0.999999928,0.819667537,0.993583768,0.001724283,0.5,0.068873165,9.62E-05,0.000370736,0.5,0.003898665,0.508240408,0.001048256,0.998593356,0.004703482,0.000733471,0.995215903,8.82E-11,0.001370442,0.003993877
363,12.06666667,12.08333333,0.199836631,0.895161279,0.011013028,0.000127865,1,0.516660497,0.004113614,0.016524052,0.999999815,0.061921229,0.061921229,0.999999989,1,2.42E-06,0.008773215,0.571642762,1,0.999999935,0.824082852,0.993930312,0.001768145,0.5,0.070475368,9.88E-05,0.000381237,0.5,0.003998515,0.515402501,0.001074689,0.998651374,0.004818618,0.000753447,0.995407688,9.23E-11,0.001409072,0.004101049
364,12.1,12.11666667,0.203922996,0.897979984,0.01126736,0.000131267,1,0.524979187,0.004216539,0.016976922,0.999999827,0.063272763,0.063272763,0.99999999,1,2.50E-06,0.008977397,0.578623851,1,0.999999941,0.828412692,0.994258246,0.001813119,0.5,0.072111957,0.000101482,0.000392035,0.5,0.004100912,0.522558272,0.001101788,0.998707003,0.004936558,0.000773967,0.995591819,9.65E-11,0.00144879,0.004211084
365,12.13333333,12.15,0.208071192,0.900731309,0.011527497,0.00013476,1,0.533284038,0.004322029,0.017441984,0.999999838,0.064651762,0.064651762,0.999999991,1,2.58E-06,0.009186286,0.585573649,1,0.999999946,0.832657602,0.99456856,0.001859236,0.5,0.073783534,0.000104221,0.000403139,0.5,0.00420592,0.529704796,0.00112957,0.99876034,0.005057369,0.000795045,0.995768598,1.01E-10,0.001489626,0.004324059
366,12.16666667,12.18333333,0.21228127,0.903416416,0.011793568,0.000138345,1,0.541570483,0.004430146,0.017919554,0.999999849,0.066058697,0.066058697,0.999999992,1,2.67E-06,0.009399989,0.592489551,1,0.999999951,0.836818184,0.994862189,0.001906523,0.5,0.075490706,0.000107035,0.000414557,0.5,0.004313605,0.53683916,0.001158052,0.998811479,0.005181123,0.000816697,0.995938317,1.06E-10,0.001531611,0.004440052
367,12.2,12.21666667,0.216553239,0.90603647,0.012065706,0.000142026,1,0.549833997,0.004540955,0.018409955,0.999999859,0.06749404,0.06749404,0.999999992,1,2.76E-06,0.009618616,0.599369001,1,0.999999956,0.840895088,0.995140022,0.001955011,0.5,0.077234085,0.000109925,0.000426299,0.5,0.004424035,0.543958474,0.00118725,0.998860511,0.005307888,0.000838938,0.996101255,1.10E-10,0.001574777,0.004559142
368,12.23333333,12.25,0.220887071,0.90859264,0.012344045,0.000145805,1,0.558070106,0.004654523,0.018913518,0.999999868,0.068958268,0.068958268,0.999999993,1,2.85E-06,0.009842277,0.606209504,1,0.99999996,0.844889015,0.9954029,0.002004729,0.5,0.079014284,0.000112892,0.000438372,0.5,0.00453728,0.55105987,0.001217185,0.998907522,0.005437738,0.000861784,0.996257682,1.16E-10,0.001619158,0.004681411
369,12.26666667,12.28333333,0.225282695,0.911086097,0.012628722,0.000149684,1,0.566274394,0.004770917,0.019430582,0.999999877,0.070451861,0.070451861,0.999999993,1,2.95E-06,0.010071086,0.613008621,1,0.999999964,0.848800712,0.995651622,0.002055709,0.5,0.080831921,0.00011594,0.000450788,0.5,0.00465341,0.558140511,0.001247872,0.998952596,0.005570747,0.000885252,0.996407855,1.21E-10,0.001664788,0.004806943
370,12.3,12.31666667,0.229739998,0.91351801,0.012919879,0.000153666,1,0.574442517,0.004890208,0.019961494,0.999999885,0.071975304,0.071975304,0.999999994,1,3.05E-06,0.010305159,0.619763979,1,0.999999967,0.852630967,0.995886942,0.002107983,0.5,0.082687616,0.00011907,0.000463555,0.5,0.004772497,0.565197591,0.001279333,0.998995812,0.00570699,0.000909358,0.996552022,1.26E-10,0.001711701,0.004935824
371,12.33333333,12.35,0.234258824,0.915889547,0.013217659,0.000157755,1,0.582570206,0.005012467,0.02050661,0.999999892,0.073529084,0.073529084,0.999999994,1,3.15E-06,0.010544614,0.626473269,1,0.99999997,0.856380611,0.996109577,0.002161583,0.5,0.084581994,0.000122285,0.000476684,0.5,0.004894618,0.572228344,0.001311586,0.999037247,0.005846546,0.00093412,0.996690423,1.32E-10,0.001759934,0.005068144
372,12.36666667,12.38333333,0.238838971,0.918201875,0.013522208,0.000161952,1,0.590653283,0.005137766,0.021066291,0.999999899,0.075113691,0.075113691,0.999999995,1,3.26E-06,0.010789573,0.63313425,1,0.999999973,0.860050508,0.996320205,0.002216543,0.5,0.086515678,0.000125586,0.000490184,0.5,0.005019847,0.579230047,0.00134465,0.999076974,0.005989494,0.000959556,0.996823286,1.38E-10,0.001809524,0.005203992
373,12.4,12.41666667,0.243480195,0.920456154,0.013833676,0.000166261,1,0.59868766,0.005266181,0.021640911,0.999999906,0.076729619,0.076729619,0.999999995,1,3.37E-06,0.011040159,0.639744755,1,0.999999975,0.863641561,0.99651947,0.002272897,0.5,0.088489297,0.000128977,0.000504067,0.5,0.005148264,0.58620002,0.001378548,0.999115063,0.006135915,0.000985683,0.996950832,1.45E-10,0.001860508,0.005343462
374,12.43333333,12.45,0.248182201,0.922653541,0.014152215,0.000170684,1,0.606669356,0.005397788,0.022230848,0.999999912,0.078377365,0.078377365,0.999999995,1,3.49E-06,0.011296498,0.646302688,1,0.999999978,0.867154701,0.996707981,0.002330681,0.5,0.090503478,0.000132458,0.000518342,0.5,0.005279948,0.593135636,0.001413298,0.999151581,0.006285894,0.001012521,0.997073271,1.51E-10,0.001912926,0.005486649
375,12.46666667,12.48333333,0.25294465,0.924795185,0.014477981,0.000175225,1,0.614594498,0.005532666,0.022836491,0.999999918,0.080057427,0.080057427,0.999999996,1,3.60E-06,0.01155872,0.652806031,1,0.99999998,0.870590892,0.996886313,0.00238993,0.5,0.092558849,0.000136034,0.000533022,0.5,0.005414983,0.600034321,0.001448923,0.999186594,0.006439514,0.001040089,0.997190808,1.58E-10,0.001966818,0.005633652
376,12.5,12.51666667,0.257767155,0.926882228,0.014811133,0.000179887,1,0.622459331,0.005670895,0.023458239,0.999999923,0.081770308,0.081770308,0.999999996,1,3.73E-06,0.011826955,0.659252842,1,0.999999982,0.873951121,0.997055013,0.002450682,0.5,0.094656041,0.000139707,0.000548117,0.5,0.005553452,0.606893558,0.001485445,0.999220163,0.006596864,0.001068407,0.997303638,1.65E-10,0.002022225,0.00578457
377,12.53333333,12.55,0.262649277,0.928915805,0.015151834,0.000184673,1,0.630260223,0.005812557,0.024096496,0.999999928,0.083516509,0.083516509,0.999999996,1,3.85E-06,0.012101339,0.665641258,1,0.999999983,0.877236402,0.997214598,0.002512974,0.5,0.096795682,0.000143478,0.000563639,0.5,0.005695441,0.613710892,0.001522886,0.999252347,0.006758033,0.001097496,0.997411947,1.73E-10,0.00207919,0.005939507
378,12.56666667,12.58333333,0.267590531,0.93089704,0.015500248,0.000189586,1,0.637993671,0.005957737,0.02475168,0.999999933,0.085296537,0.085296537,0.999999997,1,3.98E-06,0.012382009,0.671969498,1,0.999999985,0.88044777,0.997365559,0.002576845,0.5,0.098978401,0.000147352,0.0005796,0.5,0.005841039,0.620483931,0.001561269,0.999283204,0.006923111,0.001127375,0.997515917,1.81E-10,0.002137756,0.006098568
379,12.6,12.61666667,0.272590378,0.932827047,0.015856545,0.00019463,1,0.645656306,0.00610652,0.025424213,0.999999937,0.087110897,0.087110897,0.999999997,1,4.12E-06,0.012669105,0.678235864,1,0.999999986,0.88358628,0.997508359,0.002642336,0.5,0.101204825,0.00015133,0.000596014,0.5,0.005990337,0.62721035,0.001600618,0.999312789,0.007092194,0.001158067,0.99761572,1.89E-10,0.002197969,0.006261862
380,12.63333333,12.65,0.277648231,0.934706932,0.016220898,0.000199807,1,0.653244901,0.006258996,0.026114532,0.999999942,0.088960097,0.088960097,0.999999997,1,4.26E-06,0.012962771,0.684438737,1,0.999999988,0.886653005,0.997643436,0.002709486,0.5,0.103475578,0.000155415,0.000612891,0.5,0.006143428,0.633887896,0.001640958,0.999341153,0.007265375,0.001189593,0.997711522,1.98E-10,0.002259873,0.006429501
381,12.66666667,12.68333333,0.282763451,0.936537786,0.016593481,0.000205123,1,0.660756369,0.006415255,0.026823077,0.999999945,0.090844646,0.090844646,0.999999997,1,4.40E-06,0.013263152,0.690576587,1,0.999999989,0.889649031,0.997771207,0.002778338,0.5,0.105791284,0.000159611,0.000630247,0.5,0.006300406,0.640514386,0.001682312,0.999368347,0.007442754,0.001221976,0.997803483,2.07E-10,0.002323517,0.006601597
382,12.7,12.71666667,0.287935346,0.938320689,0.016974474,0.00021058,1,0.668187772,0.006575389,0.027550303,0.999999949,0.092765053,0.092765053,0.999999998,1,4.55E-06,0.013570398,0.696647965,1,0.99999999,0.89257546,0.997892065,0.002848935,0.5,0.108152561,0.000163919,0.000648093,0.5,0.006461369,0.647087713,0.001724706,0.99939442,0.00762443,0.00125524,0.997891757,2.17E-10,0.002388948,0.006778268
383,12.73333333,12.75,0.293163172,0.940056709,0.017364061,0.000216182,1,0.675536323,0.006739493,0.028296673,0.999999952,0.094721826,0.094721826,0.999999998,1,4.71E-06,0.013884662,0.702651508,1,0.999999991,0.895433404,0.998006382,0.00292132,0.5,0.110560027,0.000168344,0.000666445,0.5,0.006626417,0.653605847,0.001768167,0.999419417,0.007810506,0.001289408,0.99797649,2.27E-10,0.002456218,0.006959635
384,12.76666667,12.78333333,0.298446133,0.941746901,0.017762428,0.000221934,1,0.682799386,0.006907664,0.029062658,0.999999955,0.096715475,0.096715475,0.999999998,1,4.87E-06,0.014206098,0.708585938,1,0.999999992,0.898223984,0.998114511,0.002995539,0.5,0.113014292,0.000172889,0.000685316,0.5,0.006795652,0.660066836,0.001812721,0.999443383,0.008001086,0.001324506,0.998057825,2.37E-10,0.002525377,0.007145819
